,chipid,month
5040,939c4fcb,9
5041,93a0c38a,8
5042,93aac03b,11
5043,93c2aa87,11
5044,93ce5a5b,8
5045,93db9b5c,5
5046,93dd0d32,9
5047,93ecb73f,8
5048,93ed6df9,8
5049,93f90cf5,9
5050,93fb157f,10
5051,940bb9fc,8
5052,9421b5be,7
5053,942472f0,9
5054,94457060,8
5055,94465264,8
5056,944b2aba,8
5057,944ec2f0,10
5058,945fe04e,1
5059,9467258b,8
5060,947251f6,9
5061,947b7fcd,8
5062,94820e79,9
5063,948a3bf7,9
5064,948f7598,8
5065,949428fb,8
5066,949d6efa,7
5067,94a827f4,8
5068,94b49769,9
5069,94c07ba8,8
5070,94cfefc8,9
5071,94d3e8fa,8
5072,94d7d270,8
5073,94dee375,8
5074,94eee38d,8
5075,94ff55a4,9
5076,950c8f3a,9
5077,9512f5f3,8
5078,9515f85d,9
5079,951bd81d,8
5080,9524a67e,9
5081,952816c6,8
5082,952eae2b,8
5083,95336e73,8
5084,9533c223,8
5085,95347cf4,9
5086,9534c849,8
5087,9537ee4f,8
5088,95439d46,8
5089,9558557a,8
5090,955d9df4,9
5091,95621a28,7
5092,956cb8e5,10
5093,956ea9f0,8
5094,95996b76,9
5095,95b51bbc,8
5096,95bcba9c,8
5097,95bfa78b,10
5098,95c1c3a5,0
5099,95c6080e,9
5100,95eeaf69,8
5101,95f29003,8
5102,95f63950,7
5103,95fe52f1,8
5104,96077d31,8
5105,96088489,1
5106,9610adab,7
5107,96127a73,8
5108,96158d67,8
5109,963a99ea,8
5110,963bab7d,9
5111,96485135,9
5112,9648e995,10
5113,964c9a3f,8
5114,9662c5d2,9
5115,96657769,10
5116,9675fbcc,8
5117,967c2af7,9
5118,9685ddfc,9
5119,968d63a2,9
5120,969ae841,9
5121,96aa670c,8
5122,96b1a7fe,8
5123,96b288db,8
5124,96bac511,8
5125,96dc51c7,8
5126,96e017c1,8
5127,96e6c9a9,8
5128,96fae87e,8
5129,96fdcb76,7
5130,971002e5,11
5131,9713f9ee,9
5132,971a1f48,9
5133,971e12f3,9
5134,97240310,8
5135,972df03f,8
5136,973593b6,8
5137,97388bd3,8
5138,973c44fa,9
5139,976940b2,8
5140,977e6bff,8
5141,9780a4d0,9
5142,9782cbd9,10
5143,9798caa8,7
5144,979fffa9,9
5145,97a310b0,9
5146,97c132ac,8
5147,97c3622f,8
5148,97c7728d,8
5149,97ccae87,8
5150,97cf9ed6,9
5151,97e95d92,8
5152,97eeb431,10
5153,97f26d09,8
5154,980bad19,9
5155,981f10c6,8
5156,982bf942,9
5157,982caba9,8
5158,982f9dba,8
5159,9834e6ad,9
5160,98373cb5,8
5161,983b90ca,0
5162,98460690,11
5163,984650e5,8
5164,984c2d18,9
5165,9854a579,9
5166,98625e6e,9
5167,986bbbec,7
5168,9870cd44,10
5169,987124c8,8
5170,989157b4,8
5171,98a0a1ea,8
5172,98a7bfba,9
5173,98aeca32,8
5174,98b58afd,8
5175,98b825b4,8
5176,98b9a765,11
5177,98bf873e,8
5178,98d70eaa,8
5179,98df8a0c,9
5180,98e06e84,8
5181,98e19850,9
5182,98e636ac,8
5183,98ed625b,8
5184,98ee8eda,9
5185,98f30008,7
5186,98fd6dce,9
5187,9901d450,8
5188,990240ab,0
5189,9906d64c,8
5190,9908112e,8
5191,990c5835,4
5192,99278775,9
5193,9933b2a8,8
5194,9938e5fa,8
5195,993cee31,9
5196,99403896,9
5197,994ca1c2,9
5198,994e8d91,8
5199,99579c71,9
5200,995b5c4a,10
5201,996024e3,8
5202,9966ef85,9
5203,997547c5,8
5204,997a8e8d,8
5205,997f0786,7
5206,99808036,8
5207,9993b48b,8
5208,999622b9,11
5209,999f4aac,9
5210,99aa77ff,8
5211,99b62227,8
5212,99c1f1b2,8
5213,99c7d6dc,9
5214,99d2270e,8
5215,99d496fb,8
5216,99ddea95,9
5217,99e75d15,8
5218,99ea7e0b,9
5219,99ed53f4,8
5220,99f14aa8,9
5221,99fbd7e1,8
5222,99fc0355,8
5223,9a0ceea4,8
5224,9a143d74,8
5225,9a3e9b7c,8
5226,9a3effb2,7
5227,9a3fbbc2,5
5228,9a547ffb,9
5229,9a5749ef,8
5230,9a5a7958,1
5231,9a5cff6b,8
5232,9a6686da,2
5233,9a67bb1a,8
5234,9a68bfcf,9
5235,9a6abb7b,9
5236,9a760eee,8
5237,9a86f498,8
5238,9a87c641,8
5239,9a8b80e5,8
5240,9a945658,9
5241,9a96ac95,9
5242,9aa428a3,8
5243,9aa61443,10
5244,9aa76ebf,8
5245,9aa7a6f8,8
5246,9aa97a9f,8
5247,9aba31fc,9
5248,9ac7ed02,8
5249,9ac8a945,0
5250,9ac8d8fd,8
5251,9ad07264,9
5252,9ad3ee58,4
5253,9ad82a18,8
5254,9ad9b4e9,8
5255,9adabc96,9
5256,9ae19cf3,8
5257,9aebda39,8
5258,9aebf7de,8
5259,9af6c381,8
5260,9afd6217,7
5261,9b09ce4c,9
5262,9b0e219a,7
5263,9b145844,8
5264,9b147a85,8
5265,9b218a01,8
5266,9b2276f2,10
5267,9b4fc150,9
5268,9b54228c,8
5269,9b696998,8
5270,9b6a4b9f,11
5271,9b6ff42d,8
5272,9b7588c5,9
5273,9b7fe3fe,8
5274,9b8094dc,11
5275,9b849ff8,9
5276,9b89a35f,9
5277,9b8a56fa,8
5278,9b8b32cf,9
5279,9b95bf42,0
5280,9ba40982,7
5281,9baa2425,8
5282,9bb33648,8
5283,9bb7c44e,6
5284,9bc068e8,0
5285,9bc43687,8
5286,9bcedad2,8
5287,9bcf570d,8
5288,9bd5f9ee,8
5289,9bd9b06a,9
5290,9be4154f,8
5291,9be7b7a6,9
5292,9be96eaf,9
5293,9bec470b,8
5294,9bf03d10,8
5295,9bf56a79,10
5296,9c00bcd3,6
5297,9c04efad,8
5298,9c0b1f4a,11
5299,9c0d26f3,8
5300,9c1796e8,8
5301,9c1b5377,8
5302,9c1e7e26,8
5303,9c1f50f4,8
5304,9c29fdd7,0
5305,9c2d26a5,9
5306,9c2f7b15,8
5307,9c35248a,9
5308,9c37f6a6,8
5309,9c3c2e3e,8
5310,9c456f77,8
5311,9c622a17,8
5312,9c62da63,8
5313,9c6d8c89,7
5314,9c726e3f,4
5315,9c739993,8
5316,9c74e79c,8
5317,9c7840f1,8
5318,9c84f5a2,8
5319,9ca27f40,10
5320,9ca6be4a,7
5321,9cb06647,9
5322,9cc337c8,8
5323,9cc3d972,9
5324,9cc5a28f,8
5325,9cd6b613,8
5326,9cd6bcd7,8
5327,9cd81155,8
5328,9ce5df01,11
5329,9ced6634,8
5330,9cf3b0fa,4
5331,9cf414b4,8
5332,9cfa5b9f,8
5333,9cfa97b3,11
5334,9cfe9617,8
5335,9d066757,8
5336,9d0cc363,8
5337,9d11a5e8,8
5338,9d1dff41,9
5339,9d25fde5,8
5340,9d29d677,8
5341,9d2aa440,0
5342,9d355424,8
5343,9d3ba1dd,8
5344,9d67ba2e,8
5345,9d6ba06a,10
5346,9d718435,9
5347,9d73fff0,8
5348,9d776b52,8
5349,9d77883b,10
5350,9d7d0c1f,9
5351,9d9827c0,8
5352,9d99d46e,8
5353,9d9fd8ff,8
5354,9da1da09,8
5355,9da2d644,8
5356,9da3a6f1,8
5357,9daa6c78,8
5358,9daddabe,8
5359,9db1c617,8
5360,9db6bded,11
5361,9db7861d,9
5362,9db893df,8
5363,9dc37517,9
5364,9dd2f444,8
5365,9dd4de1e,8
5366,9ddd108e,11
5367,9de55393,1
5368,9dea5cb4,8
5369,9df8f3bb,9
5370,9dfc6558,8
5371,9e02915b,8
5372,9e165df8,8
5373,9e2789b7,9
5374,9e338c8a,9
5375,9e5fe349,3
5376,9e624566,11
5377,9e666ec0,8
5378,9e6bd025,0
5379,9e826192,8
5380,9e860eda,9
5381,9e89d1ab,8
5382,9e8d9cea,1
5383,9e8fb094,8
5384,9e91260c,9
5385,9e91b905,9
5386,9e9df261,8
5387,9ea2aa1f,8
5388,9ea62d64,7
5389,9eb1b19b,8
5390,9eb7cc77,8
5391,9eb8ddbb,8
5392,9ec2297a,8
5393,9ec82a50,9
5394,9ed5f260,8
5395,9ed69ea1,9
5396,9edb79b2,8
5397,9ede0c75,5
5398,9ee4ebd5,5
5399,9ee6844b,8
5400,9ef7f2e3,8
5401,9efab59f,9
5402,9efd4c6d,8
5403,9f025b5c,8
5404,9f14a291,8
5405,9f154a38,8
5406,9f16ef04,8
5407,9f1d01cc,9
5408,9f2184a4,8
5409,9f240d72,8
5410,9f269a8a,9
5411,9f3689ff,8
5412,9f4aba28,8
5413,9f528d83,6
5414,9f5c4bd6,9
5415,9f61c240,8
5416,9f7033da,7
5417,9f703701,8
5418,9f788f09,8
5419,9f80c39c,8
5420,9f8685a3,8
5421,9f8f8952,8
5422,9f8fcd5c,8
5423,9f94c1d4,8
5424,9f9b2da6,8
5425,9f9c928d,9
5426,9fa016c2,9
5427,9fa21696,10
5428,9fa3b9d1,9
5429,9fa856f0,10
5430,9fa8d319,8
5431,9fbf65cf,10
5432,9fcd3a6f,10
5433,9fce089d,8
5434,9fd56708,7
5435,9fe82824,8
5436,9fec3bae,9
5437,9ffa01b9,8
5438,9ffb3e78,8
5439,a00978e6,10
5440,a0101d8d,9
5441,a01646fd,8
5442,a019c8ad,8
5443,a01f8b8d,8
5444,a0333763,8
5445,a033f1d5,9
5446,a043365b,8
5447,a044c860,8
5448,a04d3edd,9
5449,a0519d04,10
5450,a05a30eb,10
5451,a05d005a,8
5452,a0675ac8,7
5453,a072b45b,8
5454,a073c986,10
5455,a07b1847,8
5456,a08850b0,8
5457,a08dd94f,9
5458,a097043b,9
5459,a0a5d787,9
5460,a0b367cb,8
5461,a0ba8cbc,9
5462,a0bada58,8
5463,a0d63b72,9
5464,a0e92440,8
5465,a0ea55fd,10
5466,a0fd9353,8
5467,a10c6c74,8
5468,a10c9a9a,8
5469,a11a3623,1
5470,a1223f41,9
5471,a127f461,8
5472,a13928ec,11
5473,a13dd74b,2
5474,a1420cf2,8
5475,a1536391,8
5476,a154dbbc,8
5477,a15772cf,9
5478,a15a0f4d,8
5479,a15a1379,8
5480,a15c8edb,9
5481,a16ba6b3,9
5482,a176f693,9
5483,a178d508,5
5484,a17b9fa5,8
5485,a18ef759,8
5486,a198fab0,8
5487,a1ab1696,8
5488,a1b2a925,5
5489,a1b493d5,8
5490,a1bb1326,9
5491,a1cb1ca5,7
5492,a1d0106d,10
5493,a1e2da4b,10
5494,a1f019b3,8
5495,a1f43e98,9
5496,a1f54074,9
5497,a20179b9,9
5498,a203b55b,10
5499,a2067626,8
5500,a21ef870,7
5501,a221e120,2
5502,a22f4970,8
5503,a23a9f66,8
5504,a23b457f,8
5505,a2418f53,8
5506,a248174c,10
5507,a2485e31,4
5508,a250f69e,9
5509,a251cbf8,9
5510,a25294b6,8
5511,a259bbd9,4
5512,a25ea24d,7
5513,a271ff8a,9
5514,a292c83e,8
5515,a29722cd,8
5516,a2a16250,7
5517,a2a9f1bb,8
5518,a2b137fd,8
5519,a2b1dde6,8
5520,a2b204a1,1
5521,a2b2b102,1
5522,a2b75ec0,8
5523,a2b77697,8
5524,a2c8e511,8
5525,a2d1e0cb,9
5526,a2d9d861,7
5527,a2e4208b,8
5528,a2e5cc19,8
5529,a2e92539,8
5530,a2ea1144,9
5531,a2f16965,10
5532,a2f7fe47,8
5533,a2feeaff,8
5534,a307ac91,9
5535,a309acfa,8
5536,a3107eee,5
5537,a31cdba6,9
5538,a31eb031,8
5539,a3257cc5,8
5540,a32fc215,8
5541,a33182f5,8
5542,a337a303,6
5543,a33df0cd,8
5544,a3501848,8
5545,a35d2244,0
5546,a36766f9,8
5547,a36fb23b,8
5548,a37740f8,8
5549,a3836847,9
5550,a3906a08,8
5551,a3933d4c,8
5552,a39b2ba1,8
5553,a39cb449,8
5554,a39d240b,9
5555,a3a240bd,8
5556,a3a5d501,9
5557,a3a7549a,9
5558,a3a9f05d,9
5559,a3aac2ce,8
5560,a3af2825,8
5561,a3b3b0cd,9
5562,a3b4516c,8
5563,a3bbbecf,11
5564,a3bf756f,8
5565,a3c37cbf,8
5566,a3cb79d8,8
5567,a3e4db43,9
5568,a3f4e8b5,9
5569,a3fc5f14,9
5570,a3fcd540,8
5571,a407de97,9
5572,a41078c1,10
5573,a41934f7,9
5574,a41ee82f,2
5575,a423cebf,9
5576,a424591f,0
5577,a427552b,8
5578,a42c9297,7
5579,a42d1ceb,9
5580,a42fa8a5,8
5581,a432b798,9
5582,a4367d08,7
5583,a43abea7,8
5584,a4529dfd,8
5585,a460bae9,1
5586,a47e43f1,9
5587,a4888232,8
5588,a489f415,8
5589,a4934fa1,8
5590,a495c7dd,7
5591,a49763ac,8
5592,a4a02708,8
5593,a4ac8826,9
5594,a4b68abf,8
5595,a4b99791,8
5596,a4b9aa03,8
5597,a4ced7b4,9
5598,a4d7ecb0,9
5599,a4ddd290,10
5600,a50ce36f,9
5601,a51697c8,8
5602,a5289942,8
5603,a53019ea,9
5604,a53c9f32,8
5605,a54140bb,8
5606,a5467a4e,8
5607,a54c2437,8
5608,a54ca8b6,8
5609,a55a7f02,2
5610,a55c935a,0
5611,a56f5e7d,8
5612,a56fa777,9
5613,a5703727,7
5614,a582b2ab,8
5615,a58f1b46,8
5616,a590f79a,11
5617,a59147c9,9
5618,a593ff1e,8
5619,a59c9e3e,8
5620,a5a6c7dd,8
5621,a5afc7ae,8
5622,a5b8484b,9
5623,a5bbe9fd,7
5624,a5bd5d7d,8
5625,a5c3a687,8
5626,a5c912ac,8
5627,a5ce7e0a,8
5628,a5d21178,8
5629,a5d3e9ab,8
5630,a5dbbb69,11
5631,a5e2950a,10
5632,a5ecd47d,8
5633,a5f7014b,8
5634,a5f8ae18,8
5635,a5f93aa1,8
5636,a5f98809,9
5637,a5fad3b7,10
5638,a5fbfeda,8
5639,a5fcf4e6,8
5640,a5fd47ef,9
5641,a60c3b97,10
5642,a625f346,9
5643,a62d7b19,11
5644,a6339c36,9
5645,a6404361,8
5646,a6420cc6,9
5647,a6440838,9
5648,a655cef3,0
5649,a65600a0,8
5650,a65a4286,11
5651,a65e405d,8
5652,a6689aa7,8
5653,a66e3bea,9
5654,a674e6bd,8
5655,a675b158,9
5656,a675e118,8
5657,a6778220,8
5658,a691acce,8
5659,a693d3c5,9
5660,a69ec9aa,9
5661,a6a75454,8
5662,a6a7babb,8
5663,a6aa9958,8
5664,a6ae701f,8
5665,a6be4a84,9
5666,a6be76bb,8
5667,a6c59773,8
5668,a6c673f3,9
5669,a6c90d5f,9
5670,a6c94ed6,8
5671,a6d1158c,8
5672,a6d526f9,8
5673,a6dfaa5a,9
5674,a6e920eb,9
5675,a6ecdb53,9
5676,a709c52c,8
5677,a7106adc,9
5678,a711821f,9
5679,a712e3a0,9
5680,a71724c3,7
5681,a719159f,8
5682,a7198dfd,9
5683,a719c41f,8
5684,a726f260,8
5685,a72d809d,8
5686,a72e67db,11
5687,a72ee634,9
5688,a72fe560,9
5689,a7337b8a,8
5690,a74a462e,10
5691,a74d5ce1,9
5692,a74f0b4d,8
5693,a750a0a1,9
5694,a756adb9,9
5695,a759e918,8
5696,a7693e2a,8
5697,a7749166,8
5698,a77c694d,11
5699,a7821720,8
5700,a78831fd,8
5701,a789d86f,9
5702,a79055c4,8
5703,a7b200e9,8
5704,a7b2abf4,9
5705,a7b4ae52,8
5706,a7cde262,0
5707,a7cf91c5,8
5708,a7d436ad,9
5709,a7d75c1c,9
5710,a7d75fc6,8
5711,a7dcdb6f,8
5712,a7dceca3,8
5713,a7de99f3,9
5714,a7e3eb72,8
5715,a7e4ca2c,8
5716,a7e632ce,9
5717,a7f26f8e,8
5718,a7f996f5,8
5719,a8029c33,9
5720,a803d069,9
5721,a8186369,8
5722,a81c42d5,8
5723,a830da5c,0
5724,a835df79,9
5725,a83aec5f,9
5726,a83f10bc,8
5727,a86afab3,8
5728,a8766206,8
5729,a879077d,8
5730,a87d64df,7
5731,a87ec87a,9
5732,a8872b7f,9
5733,a88c473c,7
5734,a899bfe4,0
5735,a89c634a,9
5736,a89dc082,8
5737,a8a6b3ac,8
5738,a8b21320,0
5739,a8b42bbe,8
5740,a8bcb046,8
5741,a8c086ba,9
5742,a8ca3a71,8
5743,a8cbadcd,8
5744,a8ce72c2,9
5745,a8d10e0a,8
5746,a8d5a9d7,9
5747,a8f5cfac,8
5748,a904ccb0,8
5749,a90a18e4,8
5750,a910ee00,8
5751,a9148b1a,10
5752,a915be02,11
5753,a9198e7b,9
5754,a92033bc,8
5755,a920e690,8
5756,a9267103,8
5757,a92f468a,5
5758,a9426441,9
5759,a94ea786,9
5760,a953ef9b,10
5761,a95ab90f,8
5762,a95d0104,8
5763,a9617118,8
5764,a9688830,8
5765,a97d6731,8
5766,a9824401,10
5767,a984b2e2,9
5768,a98e83c2,8
5769,a992c5f4,10
5770,a99c0a7d,8
5771,a99d2dfe,8
5772,a9b4faa6,8
5773,a9bfc912,9
5774,a9c40758,9
5775,a9c5ce49,8
5776,a9ce0989,11
5777,a9d303ca,9
5778,a9d6dac5,0
5779,a9e66d03,8
5780,a9e89039,8
5781,a9ee85c3,8
5782,a9f6710d,8
5783,a9faf390,9
5784,a9fbbbe7,0
5785,aa018d7b,8
5786,aa0a5c41,8
5787,aa178ec6,8
5788,aa2c23a4,9
5789,aa35ec15,9
5790,aa41e305,10
5791,aa4b75f8,8
5792,aa5b06b3,8
5793,aa5e5f82,8
5794,aa7cb3b5,9
5795,aa843336,8
5796,aa8a93ed,9
5797,aa8b0bf7,8
5798,aa9b679b,9
5799,aa9db5a8,8
5800,aab51037,9
5801,aab66d6a,8
5802,aabb7449,10
5803,aac55cc2,8
5804,aacaa344,9
5805,aacdfe38,8
5806,aad9f018,10
5807,aae569ac,8
5808,aaec3f92,8
5809,aaec84af,7
5810,aaec974c,8
5811,aaf298c0,8
5812,aaf89a90,8
5813,aafd1e9b,8
5814,ab00661e,8
5815,ab0543a4,9
5816,ab097dda,9
5817,ab2f0ca2,8
5818,ab31a032,9
5819,ab430df7,8
5820,ab4fe89d,9
5821,ab66814b,11
5822,ab677c6d,11
5823,ab6fd803,8
5824,ab7e1644,8
5825,ab8aca7a,8
5826,ab8b0bd1,9
5827,ab8f4064,8
5828,ab939ecf,7
5829,aba81e3c,0
5830,abaabe89,9
5831,abb9e525,8
5832,abbd754e,9
5833,abc2d3e8,8
5834,abc5d397,8
5835,abccf502,8
5836,abf2f1d7,9
5837,abfc66c4,8
5838,ac019e4d,9
5839,ac01b691,8
5840,ac066509,9
5841,ac091b88,8
5842,ac10f6f0,8
5843,ac15a81a,9
5844,ac16a006,9
5845,ac19a229,9
5846,ac257c96,8
5847,ac3a26fe,8
5848,ac3c4e4f,0
5849,ac43a833,9
5850,ac45a7f8,8
5851,ac5111a2,9
5852,ac514370,9
5853,ac54154e,8
5854,ac5764e8,8
5855,ac75f93d,8
5856,ac7db8dc,8
5857,ac8132f2,8
5858,ac8aad0f,8
5859,ac8beca0,9
5860,ac8f6e27,9
5861,ac963877,11
5862,ac965cdf,10
5863,ac9d21ac,8
5864,aca27dd8,9
5865,acbaa2d1,8
5866,acbb1af3,7
5867,acc2941d,8
5868,acc68305,9
5869,acc758c2,8
5870,acc99584,8
5871,acca2ec2,8
5872,ace23156,9
5873,acfcbd51,8
5874,ad000a39,10
5875,ad1152eb,9
5876,ad136269,9
5877,ad15b16c,9
5878,ad2da122,9
5879,ad34ebe0,8
5880,ad479211,8
5881,ad6462d6,9
5882,ad6e5a1c,8
5883,ad73dec6,8
5884,ad7a1ae0,8
5885,ad8ee48d,9
5886,ad8fd7f2,8
5887,ad9e17c5,1
5888,adab104c,0
5889,adad91ae,9
5890,adb0b338,9
5891,adb1695f,5
5892,adb41b75,8
5893,adc363bf,9
5894,add091ae,8
5895,addc1985,9
5896,addfdc9e,7
5897,ade03711,8
5898,ade55c59,9
5899,adef57a8,10
5900,adf19a84,8
5901,adf5d2b6,8
5902,ae026c7a,8
5903,ae033c33,8
5904,ae08bbd5,9
5905,ae0cb96c,5
5906,ae0e4109,8
5907,ae2f1d62,9
5908,ae305d97,8
5909,ae3b8a93,8
5910,ae4d8096,10
5911,ae505be3,8
5912,ae528349,7
5913,ae6be1e8,8
5914,ae78deca,8
5915,ae817f54,9
5916,ae856fbb,8
5917,ae8a5a77,8
5918,ae917c62,8
5919,ae9b24ef,9
5920,ae9e0e8a,10
5921,ae9e3e56,8
5922,aeaa60c8,9
5923,aeb83350,9
5924,aebcb6b9,8
5925,aec0a0a7,10
5926,aec7576d,8
5927,aed1a26c,0
5928,aed3ad30,9
5929,aed6e49f,8
5930,aee609c9,9
5931,aee8f3f2,10
5932,aeea53e0,8
5933,aeed6a03,8
5934,aeeef805,8
5935,aef80012,9
5936,af000a41,0
5937,af07f492,8
5938,af09e4bb,8
5939,af0bf049,8
5940,af0e065a,7
5941,af12a88a,8
5942,af1c4c01,4
5943,af1d33ee,8
5944,af31ab43,8
5945,af4a889f,5
5946,af7460ed,1
5947,af75d5fc,6
5948,af8ac085,10
5949,af8bd68d,8
5950,af909842,8
5951,afa16737,6
5952,afa7f357,8
5953,afacbc05,9
5954,afad4ae2,8
5955,afb8e608,8
5956,afba0ecc,8
5957,afc066c3,8
5958,afc8d4b4,0
5959,afca97be,8
5960,afd2b531,8
5961,afd5796d,10
5962,afdfd271,8
5963,b0010000,7
5964,b0046e75,8
5965,b00a72d4,2
5966,b00bbf5d,7
5967,b00f7214,8
5968,b0124835,10
5969,b01b9faa,8
5970,b01c0d8a,9
5971,b02957de,8
5972,b02d9e12,8
5973,b0375df0,7
5974,b040e546,8
5975,b048619d,8
5976,b04ff963,8
5977,b0583a15,8
5978,b0590b00,9
5979,b059a953,8
5980,b05a2c7d,8
5981,b05ae198,8
5982,b05ec475,10
5983,b060808e,1
5984,b06295d1,9
5985,b0645b76,9
5986,b0654dfd,8
5987,b06c4232,9
5988,b087742e,8
5989,b0880edc,9
5990,b08d83e7,8
5991,b08fae9c,8
5992,b0956ff0,9
5993,b09baaf3,10
5994,b0a6aab9,8
5995,b0a6c31d,8
5996,b0a92b34,8
5997,b0b6749d,6
5998,b0c0590d,8
5999,b0c2ba3a,8
6000,b0ca07bb,10
6001,b0cc33e9,9
6002,b0cd8cfa,8
6003,b0cdaacf,8
6004,b0e0b4d6,9
6005,b0e4e722,0
6006,b0e9c8cb,8
6007,b0fba826,8
6008,b10028b7,8
6009,b1139597,8
6010,b12af3d0,11
6011,b12baa35,7
6012,b134ad39,8
6013,b142c357,8
6014,b14df169,8
6015,b14e2779,8
6016,b15340bf,8
6017,b154bbfd,8
6018,b157ef79,9
6019,b15e689e,9
6020,b15ecf8a,9
6021,b1619766,9
6022,b1641d3f,9
6023,b166ced4,8
6024,b17132cf,8
6025,b182db88,8
6026,b1865c4e,8
6027,b1891c47,9
6028,b18fbfb3,8
6029,b1be7780,8
6030,b1be9097,9
6031,b1d418e3,9
6032,b1db7714,9
6033,b1dc2191,9
6034,b1eca4f8,8
6035,b1ef0449,10
6036,b1f8be3b,11
6037,b1f952dd,8
6038,b2122067,7
6039,b21710b0,8
6040,b2171b33,8
6041,b226f01d,8
6042,b22d7d0a,8
6043,b22df8ca,11
6044,b230083e,0
6045,b23e3573,8
6046,b23f010e,0
6047,b2490705,7
6048,b2529555,8
6049,b2570b5c,8
6050,b257dc9f,9
6051,b25baadd,8
6052,b25d4119,7
6053,b25fd988,8
6054,b26bfeb6,8
6055,b2740cf7,8
6056,b275e6e6,9
6057,b27bcdad,7
6058,b27e6328,8
6059,b2827932,8
6060,b282df42,8
6061,b28573ea,9
6062,b286a8d4,8
6063,b294dc93,1
6064,b2c401d0,8
6065,b2c4e776,8
6066,b2c7af05,8
6067,b2d11155,7
6068,b2d20810,9
6069,b2d76451,9
6070,b2e18e88,0
6071,b2eda351,5
6072,b2f4c1e2,8
6073,b2f5687e,8
6074,b2f5aef2,8
6075,b304a7e4,8
6076,b3077db7,10
6077,b30c2f82,9
6078,b30ef48c,8
6079,b31b3172,8
6080,b32c16b8,8
6081,b339ac7c,8
6082,b33e4c5e,8
6083,b341040f,8
6084,b34e79f0,9
6085,b356e923,8
6086,b3625ed5,8
6087,b3647422,8
6088,b369529f,9
6089,b377d2c9,8
6090,b3866170,8
6091,b38bb293,8
6092,b398e3f5,8
6093,b39f7b74,9
6094,b3b09e5f,8
6095,b3b10f32,9
6096,b3b2a33b,9
6097,b3b35f5e,11
6098,b3bbb695,8
6099,b3bcda79,9
6100,b3bd75f9,8
6101,b3c29fad,9
6102,b3c55e4e,8
6103,b3d35bea,8
6104,b3d853ae,8
6105,b3e2071d,8
6106,b3ef5717,7
6107,b3f0ec1f,9
6108,b3f413a9,8
6109,b4030b95,10
6110,b419a4ac,8
6111,b420511c,8
6112,b422b645,8
6113,b42b808d,8
6114,b430e118,9
6115,b44067b7,10
6116,b443646d,8
6117,b454bafe,9
6118,b458e4d0,8
6119,b45a22e4,10
6120,b463d1f0,9
6121,b463ea85,7
6122,b4656b97,8
6123,b4658c6d,9
6124,b4721cfc,2
6125,b4799dfe,8
6126,b47bfd8c,8
6127,b484092e,8
6128,b498e66e,11
6129,b49ce053,9
6130,b4a417b2,8
6131,b4a87a08,10
6132,b4ae27de,7
6133,b4b77f9e,9
6134,b4d06bdf,8
6135,b4d2cabc,10
6136,b4d46037,5
6137,b4d9dfcc,9
6138,b4e7641c,8
6139,b4eb5daa,8
6140,b4f485e9,8
6141,b504e9b2,9
6142,b5116721,9
6143,b51364ec,10
6144,b51f493c,8
6145,b52c36a2,9
6146,b52cdde7,8
6147,b5323ed2,8
6148,b555c7e2,8
6149,b5610513,0
6150,b5759e2c,8
6151,b57c3b29,8
6152,b580b6ca,8
6153,b581b2ca,8
6154,b584974f,9
6155,b5889d01,7
6156,b58d29c9,7
6157,b58d95d6,8
6158,b59bcdd7,7
6159,b59e8305,8
6160,b59f9e30,8
6161,b5a36c81,2
6162,b5b464f8,8
6163,b5b724f0,8
6164,b5b7a982,9
6165,b5c5a4cd,8
6166,b5cad357,9
6167,b5cdf9c5,9
6168,b5ceefa7,0
6169,b5e1a410,8
6170,b5e248c8,8
6171,b5e38682,9
6172,b5e957e7,8
6173,b5fc9655,11
6174,b6049534,9
6175,b6091172,8
6176,b60d48f9,9
6177,b60d724b,9
6178,b60e1ec0,9
6179,b6101ad8,8
6180,b61225b7,7
6181,b631aa70,9
6182,b6327190,9
6183,b634e8f8,9
6184,b6370527,7
6185,b63cd411,8
6186,b6463900,9
6187,b652cb49,8
6188,b6564220,8
6189,b6634e26,8
6190,b674c32b,9
6191,b67701d2,10
6192,b678118d,8
6193,b67a3c54,7
6194,b68153bc,8
6195,b687a928,9
6196,b6912cc4,8
6197,b695d0bc,8
6198,b697fa6a,8
6199,b6afed20,8
6200,b6b011a2,10
6201,b6b08577,9
6202,b6c1b022,9
6203,b6c1fe99,8
6204,b6c29018,8
6205,b6c2a2e0,8
6206,b6d2c78d,11
6207,b6d53f50,8
6208,b6d9aeed,0
6209,b6dca405,8
6210,b6dd42e5,11
6211,b6dfcf8b,8
6212,b6e161e9,9
6213,b6ec0a06,9
6214,b6f6b79d,9
6215,b6fb3139,8
6216,b6fd8df3,8
6217,b703e441,8
6218,b705738f,8
6219,b714379b,7
6220,b72604ab,9
6221,b72cd38f,9
6222,b72f6f43,8
6223,b7316db7,9
6224,b738b6d9,9
6225,b7513f8c,9
6226,b767f09c,8
6227,b7737d36,11
6228,b777c18b,9
6229,b77a476f,8
6230,b782773c,8
6231,b789d6a1,8
6232,b79412dd,8
6233,b79c56b5,8
6234,b79d014c,9
6235,b7a4349a,8
6236,b7a5a1f0,8
6237,b7b1babd,10
6238,b7b2ad28,7
6239,b7bc1a14,8
6240,b7c7e020,0
